County Code,County Name,Const Code,Const Name,CAW Code,CAW Name,Reg Centre Code,Reg Centre Name,Polling Station Code,Polling Station Name,Registered Voters
43,HOMA BAY,245.0,KASIPUL,1221.0,WEST KASIPUL,1,NYAKIYA PRIMARY SCHOOL,43245122100101,NYAKIYA PRIMARY SCHOOL,401
43,HOMA BAY,245.0,KASIPUL,1221.0,WEST KASIPUL,1,NYAKIYA PRIMARY SCHOOL,43245122100102,NYAKIYA PRIMARY SCHOOL,401
43,HOMA BAY,245.0,KASIPUL,1221.0,WEST KASIPUL,2,NYAMBARE PRIMARY SCHOOL,43245122100201,NYAMBARE PRIMARY SCHOOL,652
43,HOMA BAY,245.0,KASIPUL,1221.0,WEST KASIPUL,3,KALANDING' PRIMARY SCHOOL,43245122100301,KALANDING' PRIMARY SCHOOL,369
43,HOMA BAY,245.0,KASIPUL,1221.0,WEST KASIPUL,3,KALANDING' PRIMARY SCHOOL,43245122100302,KALANDING' PRIMARY SCHOOL,369
43,HOMA BAY,245.0,KASIPUL,1221.0,WEST KASIPUL,4,MITITI PRIMARY SCHOOL,43245122100401,MITITI PRIMARY SCHOOL,515
43,HOMA BAY,245.0,KASIPUL,1221.0,WEST KASIPUL,4,MITITI PRIMARY SCHOOL,43245122100402,MITITI PRIMARY SCHOOL,515
43,HOMA BAY,245.0,KASIPUL,1221.0,WEST KASIPUL,5,KATANGA PRIMARY SCHOOL,43245122100501,KATANGA PRIMARY SCHOOL,427
43,HOMA BAY,245.0,KASIPUL,1221.0,WEST KASIPUL,5,KATANGA PRIMARY SCHOOL,43245122100502,KATANGA PRIMARY SCHOOL,426
43,HOMA BAY,245.0,KASIPUL,1221.0,WEST KASIPUL,6,OMBEK PRIMARY SCHOOL,43245122100601,OMBEK PRIMARY SCHOOL,490
43,HOMA BAY,245.0,KASIPUL,1221.0,WEST KASIPUL,6,OMBEK PRIMARY SCHOOL,43245122100602,OMBEK PRIMARY SCHOOL,489
43,HOMA BAY,245.0,KASIPUL,1221.0,WEST KASIPUL,7,DOL KODERA PRIMARY SCHOOL,43245122100701,DOL KODERA PRIMARY SCHOOL,492
43,HOMA BAY,245.0,KASIPUL,1221.0,WEST KASIPUL,7,DOL KODERA PRIMARY SCHOOL,43245122100702,DOL KODERA PRIMARY SCHOOL,491
43,HOMA BAY,245.0,KASIPUL,1221.0,WEST KASIPUL,8,ONDIKO PRIMARY SCHOOL,43245122100801,ONDIKO PRIMARY SCHOOL,469
43,HOMA BAY,245.0,KASIPUL,1221.0,WEST KASIPUL,8,ONDIKO PRIMARY SCHOOL,43245122100802,ONDIKO PRIMARY SCHOOL,468
43,HOMA BAY,245.0,KASIPUL,1221.0,WEST KASIPUL,9,NYABOLA PRIMARY SCHOOL,43245122100901,NYABOLA PRIMARY SCHOOL,472
