County Code,County Name,Const Code,Const Name,CAW Code,CAW Name,Reg Centre Code,Reg Centre Name,Polling Station Code,Polling Station Name,Registered Voters
10,MARSABIT,45.0,MOYALE,221.0,BUTIYE,1,BORI PRIMARY SCHOOL,10045022100101,BORI PRIMARY SCHOOL,685
10,MARSABIT,45.0,MOYALE,221.0,BUTIYE,2,KATE PRIMARY SCHOOL,10045022100201,KATE PRIMARY SCHOOL,225
10,MARSABIT,45.0,MOYALE,221.0,BUTIYE,3,SOMARE PRIMARY SCHOOL,10045022100301,SOMARE PRIMARY SCHOOL,532
10,MARSABIT,45.0,MOYALE,221.0,BUTIYE,3,SOMARE PRIMARY SCHOOL,10045022100302,SOMARE PRIMARY SCHOOL,531
10,MARSABIT,45.0,MOYALE,221.0,BUTIYE,4,BUTIYE PRIMARY SCHOOL,10045022100401,BUTIYE PRIMARY SCHOOL,663
10,MARSABIT,45.0,MOYALE,221.0,BUTIYE,4,BUTIYE PRIMARY SCHOOL,10045022100402,BUTIYE PRIMARY SCHOOL,663
10,MARSABIT,45.0,MOYALE,221.0,BUTIYE,4,BUTIYE PRIMARY SCHOOL,10045022100403,BUTIYE PRIMARY SCHOOL,663
10,MARSABIT,45.0,MOYALE,221.0,BUTIYE,4,BUTIYE PRIMARY SCHOOL,10045022100404,BUTIYE PRIMARY SCHOOL,663
10,MARSABIT,45.0,MOYALE,221.0,BUTIYE,4,BUTIYE PRIMARY SCHOOL,10045022100405,BUTIYE PRIMARY SCHOOL,662
10,MARSABIT,45.0,MOYALE,221.0,BUTIYE,5,MOYALE BOYS' SECONDARY SCHOOL,10045022100501,MOYALE BOYS' SECONDARY SCHOOL,686
10,MARSABIT,45.0,MOYALE,221.0,BUTIYE,5,MOYALE BOYS' SECONDARY SCHOOL,10045022100502,MOYALE BOYS' SECONDARY SCHOOL,685
10,MARSABIT,45.0,MOYALE,221.0,BUTIYE,6,DADACHA LAKOLE PRIMARY SCHOOL,10045022100601,DADACHA LAKOLE PRIMARY SCHOOL,329
10,MARSABIT,45.0,MOYALE,221.0,BUTIYE,7,KURAA MANYATTA CENTRE,10045022100701,KURAA MANYATTA CENTRE,166
10,MARSABIT,45.0,MOYALE,221.0,BUTIYE,8,MALKA DHOKE MOBILE,10045022100801,MALKA DHOKE MOBILE,65
10,MARSABIT,45.0,MOYALE,221.0,BUTIYE,9,QILTA PRIMARY SCHOOL,10045022100901,QILTA PRIMARY SCHOOL,113
10,MARSABIT,45.0,MOYALE,221.0,BUTIYE,10,BUTIYE NURSERY SCHOOL,10045022101001,BUTIYE NURSERY SCHOOL,628
10,MARSABIT,45.0,MOYALE,221.0,BUTIYE,10,BUTIYE NURSERY SCHOOL,10045022101002,BUTIYE NURSERY SCHOOL,627
10,MARSABIT,45.0,MOYALE,221.0,BUTIYE,10,BUTIYE NURSERY SCHOOL,10045022101003,BUTIYE NURSERY SCHOOL,627
10,MARSABIT,45.0,MOYALE,221.0,BUTIYE,11,TESO PRIMARY SCHOOL,10045022101101,TESO PRIMARY SCHOOL,156
10,MARSABIT,45.0,MOYALE,221.0,BUTIYE,12,AROSA PRIMARY SCHOOL,10045022101201,AROSA PRIMARY SCHOOL,95
10,MARSABIT,45.0,MOYALE,221.0,BUTIYE,13,MANQATTA MOBILE,10045022101301,MANQATTA MOBILE,139
10,MARSABIT,45.0,MOYALE,221.0,BUTIYE,100,MAEYI NURSERY,10045022110001,MAEYI NURSERY,11
10,MARSABIT,45.0,MOYALE,222.0,SOLOLO,14,SOLOLO PRIMARY SCHOOL,10045022201401,SOLOLO PRIMARY SCHOOL,674
10,MARSABIT,45.0,MOYALE,222.0,SOLOLO,14,SOLOLO PRIMARY SCHOOL,10045022201402,SOLOLO PRIMARY SCHOOL,674
10,MARSABIT,45.0,MOYALE,222.0,SOLOLO,15,MADO ADI PRIMARY SCHOOL,10045022201501,MADO ADI PRIMARY SCHOOL,571
10,MARSABIT,45.0,MOYALE,222.0,SOLOLO,16,WAYE-GODHA PRIMARY SCHOOL,10045022201601,WAYE-GODHA PRIMARY SCHOOL,342
10,MARSABIT,45.0,MOYALE,222.0,SOLOLO,17,ANONA PRIMARY SCHOOL,10045022201701,ANONA PRIMARY SCHOOL,518
10,MARSABIT,45.0,MOYALE,222.0,SOLOLO,17,ANONA PRIMARY SCHOOL,10045022201702,ANONA PRIMARY SCHOOL,518
10,MARSABIT,45.0,MOYALE,222.0,SOLOLO,18,SOLOLO SECONDARY SCHOOL,10045022201801,SOLOLO SECONDARY SCHOOL,377
10,MARSABIT,45.0,MOYALE,222.0,SOLOLO,18,SOLOLO SECONDARY SCHOOL,10045022201802,SOLOLO SECONDARY SCHOOL,377
10,MARSABIT,45.0,MOYALE,222.0,SOLOLO,19,RAMOLE PRIMARY SCHOOL,10045022201901,RAMOLE PRIMARY SCHOOL,226
10,MARSABIT,45.0,MOYALE,222.0,SOLOLO,20,SOLOLO WOMEN GROUP CENTRE,10045022202001,SOLOLO WOMEN GROUP CENTRE,477
10,MARSABIT,45.0,MOYALE,222.0,SOLOLO,20,SOLOLO WOMEN GROUP CENTRE,10045022202002,SOLOLO WOMEN GROUP CENTRE,476
10,MARSABIT,45.0,MOYALE,222.0,SOLOLO,21,GODA LOKO VILLAGE CENTRE,10045022202101,GODA LOKO VILLAGE CENTRE,297
10,MARSABIT,45.0,MOYALE,222.0,SOLOLO,22,MATA SADEN MOBILE,10045022202201,MATA SADEN MOBILE,220
10,MARSABIT,45.0,MOYALE,222.0,SOLOLO,23,ABBO MANYATTA CENTRE,10045022202301,ABBO MANYATTA CENTRE,329
10,MARSABIT,45.0,MOYALE,222.0,SOLOLO,24,ANONA NURSERY SCHOOL,10045022202401,ANONA NURSERY SCHOOL,206
10,MARSABIT,45.0,MOYALE,222.0,SOLOLO,25,SOLOLO MADRASA,10045022202501,SOLOLO MADRASA,558
10,MARSABIT,45.0,MOYALE,222.0,SOLOLO,25,SOLOLO MADRASA,10045022202502,SOLOLO MADRASA,558
10,MARSABIT,45.0,MOYALE,222.0,SOLOLO,26,ARIA MOBILE,10045022202601,ARIA MOBILE,345
10,MARSABIT,45.0,MOYALE,222.0,SOLOLO,101,DR. GURACHA MEMORIAL GIRLS SCHOOL,10045022210101,DR. GURACHA MEMORIAL GIRLS SCHOO,515
